Version;Filename;LOC;Age;Num. Revisions;ChangeSet;Average ChangeSet;MAX ChangeSet;Number of Authors;LOC Added;Average Loc Added;Buggyness
4.2.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java;100;374.14285714285717;11;8357;759.7272727272727;2463;9;77;7.0;true
4.2.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java;49;285.85714285714283;3;2721;907.0;1003;3;5;1.6666666666666667;false
4.2.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java;100;389.42857142857144;16;10553;659.5625;3158;9;127;7.9375;false
4.2.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java;38;279.57142857142856;3;2237;745.6666666666666;1188;2;11;3.6666666666666665;true
4.2.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java;51;279.57142857142856;2;2040;1020.0;1158;2;21;10.5;false
4.2.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java;100;261.2857142857143;7;3725;532.1428571428571;882;5;22;3.142857142857143;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieAccessor.java;42;257.57142857142856;6;3555;592.5;1030;4;6;1.0;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java;263;381.0;52;13771;264.8269230769231;3199;19;634;12.192307692307692;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java;400;421.14285714285717;33;12633;382.8181818181818;3196;13;338;10.242424242424242;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java;323;384.14285714285717;56;13759;245.69642857142858;3193;20;401;7.160714285714286;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java;305;317.2857142857143;22;8969;407.6818181818182;2314;7;290;13.181818181818182;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java;109;377.42857142857144;17;11408;671.0588235294117;3196;8;54;3.176470588235294;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java;96;425.0;45;13496;299.9111111111111;3206;11;2161;48.022222222222226;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexCorruptionTest.java;159;256.7142857142857;8;3984;498.0;986;5;29;3.625;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java;133;386.0;43;13683;318.2093023255814;3194;15;207;4.813953488372093;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestLedgerDirsManager.java;86;370.85714285714283;20;11487;574.35;3206;12;653;32.65;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java;122;334.42857142857144;20;9578;478.9;2534;9;124;6.2;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java;95;376.42857142857144;40;13642;341.05;3194;16;363;9.075;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java;67;386.7142857142857;12;9311;775.9166666666666;2977;8;38;3.1666666666666665;false
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java;613;367.7142857142857;46;12634;274.6521739130435;2915;12;520;11.304347826086957;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java;236;325.2857142857143;27;11690;432.962962962963;2872;13;117;4.333333333333333;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java;37;360.85714285714283;14;10119;722.7857142857143;2977;5;45;3.2142857142857144;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerHandleAdapter.java;38;327.2857142857143;4;7323;1830.75;2915;4;26;6.5;false
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java;226;310.14285714285717;19;10365;545.5263157894736;2872;8;92;4.842105263157895;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java;71;362.2857142857143;13;10099;776.8461538461538;3194;9;57;4.384615384615385;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java;214;310.0;17;9319;548.1764705882352;2558;9;41;2.411764705882353;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java;349;402.57142857142856;23;11743;510.5652173913044;3193;7;113;4.913043478260869;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java;377;323.2857142857143;16;9823;613.9375;2813;6;140;8.75;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java;194;375.2857142857143;24;11893;495.5416666666667;3199;9;115;4.791666666666667;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java;107;356.7142857142857;13;9327;717.4615384615385;2915;7;57;4.384615384615385;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java;336;307.85714285714283;23;10286;447.2173913043478;2813;9;439;19.08695652173913;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java;173;379.85714285714283;39;12802;328.2564102564103;3163;13;297;7.615384615384615;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java;142;319.0;11;5324;484.0;1141;6;195;17.727272727272727;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java;83;370.0;28;12020;429.2857142857143;3155;13;76;2.7142857142857144;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java;268;353.57142857142856;20;10420;521.0;2593;8;162;8.1;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestZkVersion.java;65;272.2857142857143;5;2467;493.4;1117;4;72;14.4;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreScannableTableAsyncToSyncConverter.java;65;264.85714285714283;2;2330;1165.0;1343;2;0;0.0;false
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreTableAsyncToSyncConverter.java;137;275.57142857142856;3;4180;1393.3333333333333;1734;3;7;2.3333333333333335;false
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/TestMetaStore.java;655;266.0;11;4198;381.6363636363636;1266;5;51;4.636363636363637;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestBKStats.java;51;280.42857142857144;5;3211;642.2;1117;3;6;1.2;false
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java;88;281.7142857142857;23;8725;379.3478260869565;2332;9;135;5.869565217391305;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java;120;143.0;8;2449;306.125;833;3;146;18.25;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java;283;317.14285714285717;18;9367;520.3888888888889;2703;7;117;6.5;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java;358;359.85714285714283;39;13298;340.97435897435895;3193;16;256;6.564102564102564;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java;282;344.57142857142856;30;12144;404.8;3194;14;188;6.266666666666667;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AutoRecoveryMainTest.java;75;314.7142857142857;7;8037;1148.142857142857;2798;6;44;6.285714285714286;false
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieAutoRecoveryTest.java;424;315.42857142857144;18;10590;588.3333333333334;2979;7;112;6.222222222222222;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieLedgerIndexTest.java;239;293.42857142857144;13;8208;631.3846153846154;2314;6;73;5.615384615384615;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/ReplicationTestUtil.java;65;255.42857142857142;2;2347;1173.5;1360;2;2;1.0;false
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestAutoRecoveryAlongWithBookieServers.java;105;306.85714285714283;11;9675;879.5454545454545;2915;6;32;2.909090909090909;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestLedgerUnderreplicationManager.java;365;361.7142857142857;28;12058;430.64285714285717;3193;9;117;4.178571428571429;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java;437;370.57142857142856;38;13032;342.94736842105266;3199;14;430;11.31578947368421;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java;263;359.7142857142857;13;7030;540.7692307692307;1734;8;52;4.0;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java;182;330.7142857142857;20;2474;123.7;925;5;442;22.1;false
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java;342;374.14285714285717;56;13696;244.57142857142858;3158;16;248;4.428571428571429;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java;238;435.57142857142856;36;13537;376.02777777777777;3193;13;180;5.0;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java;312;468.57142857142856;21;11480;546.6666666666666;3197;8;149;7.095238095238095;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java;228;331.42857142857144;16;8049;503.0625;2239;6;91;5.6875;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java;726;435.57142857142856;29;11789;406.51724137931035;3193;11;552;19.03448275862069;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java;96;414.7142857142857;18;11264;625.7777777777778;3193;8;52;2.888888888888889;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java;80;349.0;9;4735;526.1111111111111;1143;6;24;2.6666666666666665;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java;184;435.57142857142856;20;11565;578.25;3193;9;68;3.4;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java;123;366.2857142857143;12;9037;753.0833333333334;2813;7;45;3.75;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java;61;333.85714285714283;8;7494;936.75;2314;5;23;2.875;false
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java;80;295.42857142857144;5;3817;763.4;1271;4;11;2.2;false
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java;169;349.0;18;5750;319.44444444444446;1105;7;63;3.5;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java;123;349.85714285714283;13;4775;367.3076923076923;1040;7;161;12.384615384615385;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerMultiDigestTestCase.java;69;267.0;5;2468;493.6;706;4;66;13.2;false
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerTestCase.java;61;267.0;5;2468;493.6;706;4;58;11.6;false
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java;66;97.71428571428571;7;2269;324.14285714285717;733;3;73;10.428571428571429;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/PortManager.java;62;270.57142857142856;4;3576;894.0;1236;4;16;4.0;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java;172;340.57142857142856;22;10667;484.8636363636364;3147;11;42;1.9090909090909092;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestBackwardCompat.java;513;270.57142857142856;15;4267;284.46666666666664;775;8;988;65.86666666666666;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java;140;345.2857142857143;23;11014;478.8695652173913;2810;11;129;5.608695652173913;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java;102;268.0;10;4545;454.5;987;7;41;4.1;true
4.2.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestUtils.java;58;337.57142857142856;6;8651;1441.8333333333333;3158;5;3;0.5;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java;79;225.71428571428572;2;1002;501.0;610;2;72;36.0;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java;49;225.71428571428572;2;1002;501.0;610;2;42;21.0;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java;55;258.85714285714283;4;1437;359.25;610;3;56;14.0;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java;70;258.85714285714283;5;2021;404.2;653;4;95;19.0;true
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java;244;258.85714285714283;9;2458;273.1111111111111;647;5;406;45.111111111111114;true
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java;139;258.85714285714283;8;2877;359.625;595;5;153;19.125;true
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java;142;258.85714285714283;10;3059;305.9;591;5;168;16.8;true
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java;182;258.85714285714283;6;1900;316.6666666666667;621;5;201;33.5;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java;52;258.85714285714283;3;1276;425.3333333333333;612;3;47;15.666666666666666;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java;133;258.85714285714283;7;1727;246.71428571428572;618;4;196;28.0;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java;154;258.85714285714283;8;2739;342.375;669;5;178;22.25;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java;64;258.85714285714283;4;1768;442.0;654;4;69;17.25;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java;155;258.85714285714283;7;2326;332.2857142857143;640;5;196;28.0;true
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java;81;258.85714285714283;3;1276;425.3333333333333;612;3;78;26.0;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java;42;202.42857142857142;2;1009;504.5;617;2;36;18.0;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java;43;258.85714285714283;2;1061;530.5;669;2;37;18.5;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java;40;185.0;2;1025;512.5;633;2;34;17.0;true
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java;40;166.85714285714286;2;1030;515.0;638;2;34;17.0;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java;44;258.85714285714283;3;1276;425.3333333333333;612;3;40;13.333333333333334;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java;45;258.85714285714283;3;1276;425.3333333333333;612;3;40;13.333333333333334;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java;162;180.85714285714286;3;1691;563.6666666666666;708;3;157;52.333333333333336;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java;90;177.14285714285714;3;1678;559.3333333333334;695;3;85;28.333333333333332;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java;101;258.85714285714283;9;2720;302.22222222222223;708;5;183;20.333333333333332;true
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java;93;258.85714285714283;7;2672;381.7142857142857;727;4;105;15.0;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java;76;258.85714285714283;8;2711;338.875;708;5;97;12.125;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java;335;258.85714285714283;16;3175;198.4375;690;5;620;38.75;true
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java;89;258.85714285714283;8;2711;338.875;708;5;120;15.0;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java;145;180.85714285714286;4;1904;476.0;603;3;184;46.0;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java;76;184.14285714285714;3;1193;397.6666666666667;654;2;71;23.666666666666668;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java;60;180.85714285714286;2;1046;523.0;654;2;54;27.0;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java;166;180.85714285714286;2;1046;523.0;654;2;160;80.0;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java;375;225.71428571428572;13;2669;205.30769230769232;776;4;484;37.23076923076923;true
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java;230;258.85714285714283;14;3033;216.64285714285714;708;5;375;26.785714285714285;true
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java;591;258.85714285714283;20;3355;167.75;591;5;1040;52.0;true
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java;204;180.85714285714286;6;1803;300.5;793;4;224;37.333333333333336;true
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java;56;180.85714285714286;2;1046;523.0;654;2;50;25.0;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java;31;189.14285714285714;3;1369;456.3333333333333;655;3;42;14.0;true
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java;627;180.85714285714286;4;1848;462.0;639;3;625;156.25;false
4.2.0;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java;369;170.57142857142858;5;1828;365.6;591;3;403;80.6;true
